playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration_sec,energy_valence,tempo_norm,PC1,PC2,PC3,PC4,PC5,PC6,FA1,FA2,FA3,FA4,FA5,FA6,kmeans_label,gmm_label,gmm_prob_max,dbscan_label,TSNE1,TSNE2
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,71,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",65,0.636,0.873,0.0,-4.672,0.0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427.0,4.0,192.427,0.792684,1.6134038128312689,2.904944851299193,1.592181705906879,1.2008924381553907,-1.1670823388993758,-0.6531147264716664,-0.5378579705083689,1.61411370066172,1.8331099850202894,0.3261587151157343,0.842398456018653,-0.23184328555757178,-0.3914118141394411,1,0,0.9999284218937434,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,71,I Need You,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,"['contemporary country', 'country', 'country dawn', 'country road']",59,0.628,0.834,6.0,-6.341,0.0,0.0497,0.403,0.0,0.051,0.626,97.865,215507.0,4.0,215.507,0.522084,-0.8200330274934856,0.12110026998979477,-1.2247143690303726,-0.08462293596750987,-0.9275450798486623,-0.5979126539229819,-0.311122698381382,-0.8203816639001914,0.6629061126889928,-0.5871330367272471,1.0875364037940984,0.022837147524883826,-0.3258569033536202,1,0,0.9998998646122651,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,70,Aaliyah,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",65,0.794,0.662,6.0,-4.913,0.0,0.249,0.0789,0.0,0.0937,0.683,93.053,284640.0,4.0,284.64,0.45214600000000005,-0.9942689301754294,0.5069908412815214,-1.7221684432517912,0.47734671334745593,1.2956792867886222,1.0332554913067118,-1.4214978389745951,-0.9946933577141958,0.41781129251226,0.4925143861336027,-0.8691922046827719,0.17078529461868855,0.15382139664459554,1,0,0.9999987514383498,0,6.764371871948242,24.85077667236328
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,70,The Heat,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",61,0.739,0.947,11.0,-1.916,0.0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933.0,4.0,261.933,0.725402,-1.1769052338179324,2.853773061030342,-1.808131855217389,-1.677854517621105,0.35730251882063796,0.4104341192333383,0.0788499344825552,-1.1774091065820904,1.5978365394888339,-1.05261175977956,0.043991140486139224,-0.6369889990989317,-0.44889417156416467,1,0,0.9999660395933642,-1,27.118465423583984,10.566848754882812
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2TTYIwTM2iLC1YOyHuhRMt,Lucky,69,Oops!... I Did It Again,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",78,0.765,0.791,8.0,-5.707,1.0,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227.0,4.0,206.227,0.7641060000000001,-0.9228293133858461,1.7369264642763051,-2.0953068883244876,0.7655675689015116,-1.1189077422182794,-0.568009195333915,-0.2637557860603202,-0.9232226652982257,1.8326708705054262,0.6965206551907462,0.7730140115196353,-0.13882266823564232,-0.4017008909065757,1,0,0.9999255129375028,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,69,The Madding Crowd,306JHpIRGVaQd6OltnOzUO,Nine Days,['pop rock'],49,0.481,0.94,7.0,-5.204,1.0,0.066,0.000891,0.0,0.0939,0.66,96.493,189333.0,4.0,189.333,0.6204,-0.8697112607602411,1.5481133626137793,-0.856811261996094,-1.2027044775956257,-0.8500663668265798,-0.6219379035653939,0.06147966152172111,-0.8700815067712687,1.0996649466258615,-1.2187892909534999,1.1663714669432375,-0.09078836664812699,0.29048354286488026,1,0,0.9999455073850886,0,8.971988677978516,1.9684890508651733
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1m2xMsxbtxv21Brome189p,I Wanna Know,69,My Name Is Joe,3zTOe1BtyTkwNvYZOxXktX,Joe,"['contemporary r&b', 'r&b', 'urban contemporary']",62,0.725,0.487,8.0,-5.959,0.0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693.0,4.0,296.693,0.291713,0.5638968221338166,-0.7314059040746137,0.5859690266993872,-0.10648935418128593,1.1802609014713885,0.7421718641161038,0.45807577078316797,0.5641501833810562,-0.3752862715071491,1.4830554527295883,-0.7806013459251595,-0.43851159643139925,0.5895208612222513,0,0,0.9999982968876314,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,68,Who Let The Dogs Out,67FFKYikvTlvsPNk4NPOYJ,Baha Men,['bahamian pop'],48,0.869,0.887,0.0,-4.505,1.0,0.0993,0.0605,0.0,0.148,0.784,129.221,198400.0,4.0,198.4,0.695408,0.3153246126758894,2.530235431404832,-0.3902092833149823,0.9864223599280886,-0.3431862232461771,-0.2688914761831707,-0.09850879378846679,0.3154698471441401,1.4295863526449784,-0.2948374104014834,0.07059946997862211,0.4665509718448745,-0.9453230463630216,1,0,0.999894418548842,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,68,Reload,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,"['adult standards', 'british invasion']",62,0.801,0.876,8.0,-3.94,0.0,0.0446,0.144,1.38e-05,0.104,0.932,122.979,211893.0,4.0,211.893,0.816432,0.0893103764870502,2.8469778295566224,-0.7574105618088102,0.7552724103137921,-0.9009525895741493,-0.4090431317002931,-0.40141558927560517,0.08935729669412575,1.9917967216157093,0.17479479792156263,0.5187251263794977,-0.26165970199104294,-0.8899312177585127,1,0,0.9999037980237271,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",68,Survivor,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",69,0.73,0.602,6.0,-3.782,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133.0,4.0,221.133,0.558054,-0.816810459883616,0.9438646444067749,-1.7215173113925457,1.129889749665093,0.6408214371456543,-0.2629217334304238,0.031115143111380365,-0.8171576945044784,1.0183789130019836,1.6248066996520312,-1.0093377820939198,-1.032220841604517,0.43474943307641417,1,0,0.9999992439405785,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,68,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",65,0.55,0.587,2.0,-6.279,1.0,0.0329,0.354,0.0,0.128,0.466,165.975,284760.0,4.0,284.76,0.273542,1.6461364096775857,-1.1022858756789862,2.39977101968367,0.1864693076966664,-0.18696221393710674,0.1651473918533365,-0.9507704495012886,1.6468605359007562,-0.5749007915019418,0.6496260820453971,0.19112276186957475,-0.5494850772651024,0.2109303053055261,0,0,0.9999722289172497,-1,-29.25432777404785,-12.103204727172852
